ULW,Material,Optik,Schale,Hoehe,Daemmung,Luefterrahmen_Variante,Lichtkuppel_Preis_EUR,Aufsatzkranz_Preis_EUR,Luefterrahmen_Preis_EUR,Zusatzkosten_EUR,Total_EUR
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),722.1,1055.82,0,0,1777.92
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,50 mm,manuell offenbar (Spindel),722.1,1055.82,490,52.5,2320.42
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),722.1,1055.82,490,241.29,2509.21
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),722.1,1055.82,490,280.32,2548.24
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,60 mm,keine,722.1,1064.14,,,1786.24
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),722.1,1064.14,0,0,1786.24
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,60 mm,manuell offenbar (Spindel),722.1,1064.14,490,52.5,2328.74
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),722.1,1064.14,490,241.29,2517.53
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),722.1,1064.14,490,280.32,2556.56
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,80 mm,keine,722.1,1073.5,,,1795.60
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),722.1,1073.5,0,0,1795.60
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,80 mm,manuell offenbar (Spindel),722.1,1073.5,490,52.5,2338.10
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),722.1,1073.5,490,241.29,2526.89
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),722.1,1073.5,490,280.32,2565.92
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,100 mm,keine,722.1,1092.22,,,1814.32
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),722.1,1092.22,0,0,1814.32
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,100 mm,manuell offenbar (Spindel),722.1,1092.22,490,52.5,2356.82
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),722.1,1092.22,490,241.29,2545.61
130,Acryl (Standard),opal (Milchglas),5-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),722.1,1092.22,490,280.32,2584.64
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,15 cm,20 mm,keine,244.2,,,,244.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),244.2,,0,0,244.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,15 cm,20 mm,manuell offenbar (Spindel),244.2,,490,52.5,786.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),244.2,,490,241.29,975.49
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,,490,280.32,1014.52
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,20 mm,keine,244.2,546,,,790.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),244.2,546,0,0,790.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,20 mm,manuell offenbar (Spindel),244.2,546,490,52.5,1332.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),244.2,546,490,241.29,1521.49
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,546,490,280.32,1560.52
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,40 mm,keine,244.2,727.48,,,971.68
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),244.2,727.48,0,0,971.68
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,40 mm,manuell offenbar (Spindel),244.2,727.48,490,52.5,1514.18
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),244.2,727.48,490,241.29,1702.97
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,727.48,490,280.32,1742.00
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,50 mm,keine,244.2,733.72,,,977.92
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),244.2,733.72,0,0,977.92
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,50 mm,manuell offenbar (Spindel),244.2,733.72,490,52.5,1520.42
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,50 mm,elektrisch offenbar (230V Antrieb),244.2,733.72,490,241.29,1709.21
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,733.72,490,280.32,1748.24
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,60 mm,keine,244.2,741.52,,,985.72
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,60 mm,festverglast (nicht zu öffnen),244.2,741.52,0,0,985.72
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,60 mm,manuell offenbar (Spindel),244.2,741.52,490,52.5,1528.22
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,60 mm,elektrisch offenbar (230V Antrieb),244.2,741.52,490,241.29,1717.01
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,741.52,490,280.32,1756.04
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,80 mm,keine,244.2,748.8,,,993.00
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,80 mm,festverglast (nicht zu öffnen),244.2,748.8,0,0,993.00
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,80 mm,manuell offenbar (Spindel),244.2,748.8,490,52.5,1535.50
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,80 mm,elektrisch offenbar (230V Antrieb),244.2,748.8,490,241.29,1724.29
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,748.8,490,280.32,1763.32
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,100 mm,keine,244.2,760.24,,,1004.44
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,100 mm,festverglast (nicht zu öffnen),244.2,760.24,0,0,1004.44
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,100 mm,manuell offenbar (Spindel),244.2,760.24,490,52.5,1546.94
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,100 mm,elektrisch offenbar (230V Antrieb),244.2,760.24,490,241.29,1735.73
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,30 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,760.24,490,280.32,1774.76
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,20 mm,keine,244.2,787.5,,,1031.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,20 mm,festverglast (nicht zu öffnen),244.2,787.5,0,0,1031.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,20 mm,manuell offenbar (Spindel),244.2,787.5,490,52.5,1574.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,20 mm,elektrisch offenbar (230V Antrieb),244.2,787.5,490,241.29,1762.99
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,787.5,490,280.32,1802.02
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,40 mm,keine,244.2,1048.54,,,1292.74
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,40 mm,festverglast (nicht zu öffnen),244.2,1048.54,0,0,1292.74
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,40 mm,manuell offenbar (Spindel),244.2,1048.54,490,52.5,1835.24
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,40 mm,elektrisch offenbar (230V Antrieb),244.2,1048.54,490,241.29,2024.03
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,1048.54,490,280.32,2063.06
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,50 mm,keine,244.2,1055.82,,,1300.02
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),244.2,1055.82,0,0,1300.02
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,50 mm,manuell offenbar (Spindel),244.2,1055.82,490,52.5,1842.52
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),244.2,1055.82,490,241.29,2031.31
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,1055.82,490,280.32,2070.34
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,60 mm,keine,244.2,1064.14,,,1308.34
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),244.2,1064.14,0,0,1308.34
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,60 mm,manuell offenbar (Spindel),244.2,1064.14,490,52.5,1850.84
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),244.2,1064.14,490,241.29,2039.63
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,1064.14,490,280.32,2078.66
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,80 mm,keine,244.2,1073.5,,,1317.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),244.2,1073.5,0,0,1317.70
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,80 mm,manuell offenbar (Spindel),244.2,1073.5,490,52.5,1860.20
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),244.2,1073.5,490,241.29,2048.99
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,1073.5,490,280.32,2088.02
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,100 mm,keine,244.2,1092.22,,,1336.42
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),244.2,1092.22,0,0,1336.42
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,100 mm,manuell offenbar (Spindel),244.2,1092.22,490,52.5,1878.92
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),244.2,1092.22,490,241.29,2067.71
130,Heatstop (wärmereflektierend),klar (transparent),1-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),244.2,1092.22,490,280.32,2106.74
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,15 cm,20 mm,keine,371.1,,,,371.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),371.1,,0,0,371.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,15 cm,20 mm,manuell offenbar (Spindel),371.1,,490,52.5,913.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),371.1,,490,241.29,1102.39
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,,490,280.32,1141.42
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,20 mm,keine,371.1,546,,,917.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),371.1,546,0,0,917.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,20 mm,manuell offenbar (Spindel),371.1,546,490,52.5,1459.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),371.1,546,490,241.29,1648.39
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,546,490,280.32,1687.42
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,40 mm,keine,371.1,727.48,,,1098.58
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),371.1,727.48,0,0,1098.58
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,40 mm,manuell offenbar (Spindel),371.1,727.48,490,52.5,1641.08
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),371.1,727.48,490,241.29,1829.87
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,727.48,490,280.32,1868.90
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,50 mm,keine,371.1,733.72,,,1104.82
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),371.1,733.72,0,0,1104.82
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,50 mm,manuell offenbar (Spindel),371.1,733.72,490,52.5,1647.32
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,50 mm,elektrisch offenbar (230V Antrieb),371.1,733.72,490,241.29,1836.11
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,733.72,490,280.32,1875.14
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,60 mm,keine,371.1,741.52,,,1112.62
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,60 mm,festverglast (nicht zu öffnen),371.1,741.52,0,0,1112.62
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,60 mm,manuell offenbar (Spindel),371.1,741.52,490,52.5,1655.12
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,60 mm,elektrisch offenbar (230V Antrieb),371.1,741.52,490,241.29,1843.91
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,741.52,490,280.32,1882.94
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,80 mm,keine,371.1,748.8,,,1119.90
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,80 mm,festverglast (nicht zu öffnen),371.1,748.8,0,0,1119.90
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,80 mm,manuell offenbar (Spindel),371.1,748.8,490,52.5,1662.40
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,80 mm,elektrisch offenbar (230V Antrieb),371.1,748.8,490,241.29,1851.19
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,748.8,490,280.32,1890.22
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,100 mm,keine,371.1,760.24,,,1131.34
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,100 mm,festverglast (nicht zu öffnen),371.1,760.24,0,0,1131.34
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,100 mm,manuell offenbar (Spindel),371.1,760.24,490,52.5,1673.84
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,100 mm,elektrisch offenbar (230V Antrieb),371.1,760.24,490,241.29,1862.63
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,30 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,760.24,490,280.32,1901.66
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,20 mm,keine,371.1,787.5,,,1158.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,20 mm,festverglast (nicht zu öffnen),371.1,787.5,0,0,1158.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,20 mm,manuell offenbar (Spindel),371.1,787.5,490,52.5,1701.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,20 mm,elektrisch offenbar (230V Antrieb),371.1,787.5,490,241.29,1889.89
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,787.5,490,280.32,1928.92
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,40 mm,keine,371.1,1048.54,,,1419.64
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,40 mm,festverglast (nicht zu öffnen),371.1,1048.54,0,0,1419.64
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,40 mm,manuell offenbar (Spindel),371.1,1048.54,490,52.5,1962.14
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,40 mm,elektrisch offenbar (230V Antrieb),371.1,1048.54,490,241.29,2150.93
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,1048.54,490,280.32,2189.96
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,50 mm,keine,371.1,1055.82,,,1426.92
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,50 mm,festverglast (nicht zu öffnen),371.1,1055.82,0,0,1426.92
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,50 mm,manuell offenbar (Spindel),371.1,1055.82,490,52.5,1969.42
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,50 mm,elektrisch offenbar (230V Antrieb),371.1,1055.82,490,241.29,2158.21
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,50 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,1055.82,490,280.32,2197.24
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,60 mm,keine,371.1,1064.14,,,1435.24
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,60 mm,festverglast (nicht zu öffnen),371.1,1064.14,0,0,1435.24
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,60 mm,manuell offenbar (Spindel),371.1,1064.14,490,52.5,1977.74
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,60 mm,elektrisch offenbar (230V Antrieb),371.1,1064.14,490,241.29,2166.53
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,60 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,1064.14,490,280.32,2205.56
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,80 mm,keine,371.1,1073.5,,,1444.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,80 mm,festverglast (nicht zu öffnen),371.1,1073.5,0,0,1444.60
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,80 mm,manuell offenbar (Spindel),371.1,1073.5,490,52.5,1987.10
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,80 mm,elektrisch offenbar (230V Antrieb),371.1,1073.5,490,241.29,2175.89
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,80 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,1073.5,490,280.32,2214.92
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,100 mm,keine,371.1,1092.22,,,1463.32
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,100 mm,festverglast (nicht zu öffnen),371.1,1092.22,0,0,1463.32
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,100 mm,manuell offenbar (Spindel),371.1,1092.22,490,52.5,2005.82
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,100 mm,elektrisch offenbar (230V Antrieb),371.1,1092.22,490,241.29,2194.61
130,Heatstop (wärmereflektierend),klar (transparent),2-schalig,50 cm,100 mm,elektrisch offenbar (24V RWA-Antrieb),371.1,1092.22,490,280.32,2233.64
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,15 cm,20 mm,keine,492.3,,,,492.30
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,15 cm,20 mm,festverglast (nicht zu öffnen),492.3,,0,0,492.30
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,15 cm,20 mm,manuell offenbar (Spindel),492.3,,490,52.5,1034.80
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,15 cm,20 mm,elektrisch offenbar (230V Antrieb),492.3,,490,241.29,1223.59
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,15 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),492.3,,490,280.32,1262.62
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,20 mm,keine,492.3,546,,,1038.30
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,20 mm,festverglast (nicht zu öffnen),492.3,546,0,0,1038.30
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,20 mm,manuell offenbar (Spindel),492.3,546,490,52.5,1580.80
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,20 mm,elektrisch offenbar (230V Antrieb),492.3,546,490,241.29,1769.59
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,20 mm,elektrisch offenbar (24V RWA-Antrieb),492.3,546,490,280.32,1808.62
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,40 mm,keine,492.3,727.48,,,1219.78
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,40 mm,festverglast (nicht zu öffnen),492.3,727.48,0,0,1219.78
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,40 mm,manuell offenbar (Spindel),492.3,727.48,490,52.5,1762.28
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,40 mm,elektrisch offenbar (230V Antrieb),492.3,727.48,490,241.29,1951.07
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,40 mm,elektrisch offenbar (24V RWA-Antrieb),492.3,727.48,490,280.32,1990.10
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,50 mm,keine,492.3,733.72,,,1226.02
130,Heatstop (wärmereflektierend),klar (transparent),3-schalig,30 cm,50 mm,festverglast (nicht zu öffnen),492.3,733.72,0,0,1226.02
